resp,loom,fishID,cond,ISI,speed
0.124927528,7,fish7_f60,f60,60ISI,fast
0.174138009,8,fish7_f60,f60,60ISI,fast
0.124474916,9,fish7_f60,f60,60ISI,fast
0.136253085,10,fish7_f60,f60,60ISI,fast
0.254262939,1,fish8_f60,f60,60ISI,fast
0.279617567,2,fish8_f60,f60,60ISI,fast
0.24941996,3,fish8_f60,f60,60ISI,fast
0.192224915,4,fish8_f60,f60,60ISI,fast
0.198947723,5,fish8_f60,f60,60ISI,fast
0.134918175,6,fish8_f60,f60,60ISI,fast
0.196907876,7,fish8_f60,f60,60ISI,fast
0.172437383,8,fish8_f60,f60,60ISI,fast
0.151931182,9,fish8_f60,f60,60ISI,fast
0.201527545,10,fish8_f60,f60,60ISI,fast
0.353631275,1,fish1_s20,s20,20ISI,slow
0.183143366,2,fish1_s20,s20,20ISI,slow
0.104330883,3,fish1_s20,s20,20ISI,slow
0.165850891,4,fish1_s20,s20,20ISI,slow
0.155775211,5,fish1_s20,s20,20ISI,slow
0.141703451,6,fish1_s20,s20,20ISI,slow
0.123597977,7,fish1_s20,s20,20ISI,slow
0.13145759,8,fish1_s20,s20,20ISI,slow
0.114709352,9,fish1_s20,s20,20ISI,slow
0.131066281,10,fish1_s20,s20,20ISI,slow
0.423452172,1,fish2_s20,s20,20ISI,slow
0.19504685,2,fish2_s20,s20,20ISI,slow
0.140553268,3,fish2_s20,s20,20ISI,slow
0.115786663,4,fish2_s20,s20,20ISI,slow
0.114832027,5,fish2_s20,s20,20ISI,slow
0.072416918,6,fish2_s20,s20,20ISI,slow
0.068625891,7,fish2_s20,s20,20ISI,slow
0.101117177,8,fish2_s20,s20,20ISI,slow
0.040173474,9,fish2_s20,s20,20ISI,slow
0.078289475,10,fish2_s20,s20,20ISI,slow
0.322934937,1,fish3_s20,s20,20ISI,slow
0.211680775,2,fish3_s20,s20,20ISI,slow
0.139041097,3,fish3_s20,s20,20ISI,slow
0.139273415,4,fish3_s20,s20,20ISI,slow
0.120891125,5,fish3_s20,s20,20ISI,slow
0.160945442,6,fish3_s20,s20,20ISI,slow
0.113560856,7,fish3_s20,s20,20ISI,slow
0.097152732,8,fish3_s20,s20,20ISI,slow
0.092780992,9,fish3_s20,s20,20ISI,slow
0.121595051,10,fish3_s20,s20,20ISI,slow
0.430256537,1,fish4_s20,s20,20ISI,slow
0.139909813,2,fish4_s20,s20,20ISI,slow
0.137623553,3,fish4_s20,s20,20ISI,slow
0.135819113,4,fish4_s20,s20,20ISI,slow
0.077652579,5,fish4_s20,s20,20ISI,slow
0.039124766,6,fish4_s20,s20,20ISI,slow
0.086479797,7,fish4_s20,s20,20ISI,slow
0.081218112,8,fish4_s20,s20,20ISI,slow
0.081652683,9,fish4_s20,s20,20ISI,slow
0.086675394,10,fish4_s20,s20,20ISI,slow
0.345458894,1,fish5_s20,s20,20ISI,slow
0.164554833,2,fish5_s20,s20,20ISI,slow
0.171814813,3,fish5_s20,s20,20ISI,slow
0.13887429,4,fish5_s20,s20,20ISI,slow
0.128612832,5,fish5_s20,s20,20ISI,slow
0.144814531,6,fish5_s20,s20,20ISI,slow
0.123323098,7,fish5_s20,s20,20ISI,slow
0.097995591,8,fish5_s20,s20,20ISI,slow
0.102368847,9,fish5_s20,s20,20ISI,slow
0.118839578,10,fish5_s20,s20,20ISI,slow
0.495002663,1,fish6_s20,s20,20ISI,slow
0.2955609,2,fish6_s20,s20,20ISI,slow
0.243738695,3,fish6_s20,s20,20ISI,slow
0.159085535,4,fish6_s20,s20,20ISI,slow
0.230039594,5,fish6_s20,s20,20ISI,slow
0.231049769,6,fish6_s20,s20,20ISI,slow
0.176992085,7,fish6_s20,s20,20ISI,slow
0.223224095,8,fish6_s20,s20,20ISI,slow
0.192301006,9,fish6_s20,s20,20ISI,slow
0.180160217,10,fish6_s20,s20,20ISI,slow
0.329872106,1,fish7_s20,s20,20ISI,slow
0.168659394,2,fish7_s20,s20,20ISI,slow
0.113787962,3,fish7_s20,s20,20ISI,slow
0.120612634,4,fish7_s20,s20,20ISI,slow
0.108336346,5,fish7_s20,s20,20ISI,slow
0.107355088,6,fish7_s20,s20,20ISI,slow
0.101568215,7,fish7_s20,s20,20ISI,slow
0.094387512,8,fish7_s20,s20,20ISI,slow
0.076022172,9,fish7_s20,s20,20ISI,slow
0.076284644,10,fish7_s20,s20,20ISI,slow
0.416467434,1,fish8_s20,s20,20ISI,slow
0.140445309,2,fish8_s20,s20,20ISI,slow
0.117064083,3,fish8_s20,s20,20ISI,slow
0.151535589,4,fish8_s20,s20,20ISI,slow
0.160284691,5,fish8_s20,s20,20ISI,slow
0.146379976,6,fish8_s20,s20,20ISI,slow
0.12597442,7,fish8_s20,s20,20ISI,slow
0.117888905,8,fish8_s20,s20,20ISI,slow
0.11100988,9,fish8_s20,s20,20ISI,slow
0.110083704,10,fish8_s20,s20,20ISI,slow
0.256331173,1,fish9_s20,s20,20ISI,slow
0.2220824,2,fish9_s20,s20,20ISI,slow
0.092826363,3,fish9_s20,s20,20ISI,slow
0.135820927,4,fish9_s20,s20,20ISI,slow
0.217335122,5,fish9_s20,s20,20ISI,slow
0.220434794,6,fish9_s20,s20,20ISI,slow
0.151954065,7,fish9_s20,s20,20ISI,slow
0.267881914,8,fish9_s20,s20,20ISI,slow
0.233167506,9,fish9_s20,s20,20ISI,slow
0.141290893,10,fish9_s20,s20,20ISI,slow
0.338706367,1,fish10_s20,s20,20ISI,slow
0.123570003,2,fish10_s20,s20,20ISI,slow
0.105692095,3,fish10_s20,s20,20ISI,slow
0.100564385,4,fish10_s20,s20,20ISI,slow
0.092669647,5,fish10_s20,s20,20ISI,slow
0.094254193,6,fish10_s20,s20,20ISI,slow
0.08308769,7,fish10_s20,s20,20ISI,slow
0.135267174,8,fish10_s20,s20,20ISI,slow
0.115395359,9,fish10_s20,s20,20ISI,slow
0.099605109,10,fish10_s20,s20,20ISI,slow
0.306464517,1,fish1_s60,s60,60ISI,slow
0.174076715,2,fish1_s60,s60,60ISI,slow
0.140059895,3,fish1_s60,s60,60ISI,slow
0.095673162,4,fish1_s60,s60,60ISI,slow
0.080547258,5,fish1_s60,s60,60ISI,slow
0.095103598,6,fish1_s60,s60,60ISI,slow
0.095188336,7,fish1_s60,s60,60ISI,slow
0.101931684,8,fish1_s60,s60,60ISI,slow
0.09366054,9,fish1_s60,s60,60ISI,slow
0.094212341,10,fish1_s60,s60,60ISI,slow
0.152311528,1,fish2_s60,s60,60ISI,slow
0.265880039,2,fish2_s60,s60,60ISI,slow
0.16274535,3,fish2_s60,s60,60ISI,slow
0.181992975,4,fish2_s60,s60,60ISI,slow
0.132550436,5,fish2_s60,s60,60ISI,slow
0.06714899,6,fish2_s60,s60,60ISI,slow
0.079367204,7,fish2_s60,s60,60ISI,slow
0.078930247,8,fish2_s60,s60,60ISI,slow
0.067862133,9,fish2_s60,s60,60ISI,slow
0.042272145,10,fish2_s60,s60,60ISI,slow
0.427789849,1,fish3_s60,s60,60ISI,slow
0.321380672,2,fish3_s60,s60,60ISI,slow
0.237621632,3,fish3_s60,s60,60ISI,slow
0.262160389,4,fish3_s60,s60,60ISI,slow
0.259661715,5,fish3_s60,s60,60ISI,slow
0.306693639,6,fish3_s60,s60,60ISI,slow
0.425120197,7,fish3_s60,s60,60ISI,slow
0.21764468,8,fish3_s60,s60,60ISI,slow
0.284684072,9,fish3_s60,s60,60ISI,slow
0.290580855,10,fish3_s60,s60,60ISI,slow
0.364038465,1,fish4_s60,s60,60ISI,slow
0.155828372,2,fish4_s60,s60,60ISI,slow
0.181537064,3,fish4_s60,s60,60ISI,slow
0.234950963,4,fish4_s60,s60,60ISI,slow
0.15065859,5,fish4_s60,s60,60ISI,slow
0.128634068,6,fish4_s60,s60,60ISI,slow
0.098620957,7,fish4_s60,s60,60ISI,slow
0.162289013,8,fish4_s60,s60,60ISI,slow
0.120290585,9,fish4_s60,s60,60ISI,slow
0.12049955,10,fish4_s60,s60,60ISI,slow
0.396144128,1,fish5_s60,s60,60ISI,slow
0.36875193,2,fish5_s60,s60,60ISI,slow
0.28703511,3,fish5_s60,s60,60ISI,slow
0.270410951,4,fish5_s60,s60,60ISI,slow
0.246531387,5,fish5_s60,s60,60ISI,slow
0.304461675,6,fish5_s60,s60,60ISI,slow
0.271572634,7,fish5_s60,s60,60ISI,slow
0.267825297,8,fish5_s60,s60,60ISI,slow
0.30927372,9,fish5_s60,s60,60ISI,slow
0.266871695,10,fish5_s60,s60,60ISI,slow
0.292652894,1,fish6_s60,s60,60ISI,slow
0.240877746,2,fish6_s60,s60,60ISI,slow
0.215388924,3,fish6_s60,s60,60ISI,slow
0.174946945,4,fish6_s60,s60,60ISI,slow
0.117455579,5,fish6_s60,s60,60ISI,slow
0.165383056,6,fish6_s60,s60,60ISI,slow
0.171529487,7,fish6_s60,s60,60ISI,slow
0.14631201,8,fish6_s60,s60,60ISI,slow
0.148410674,9,fish6_s60,s60,60ISI,slow
0.185297505,10,fish6_s60,s60,60ISI,slow
0.238665025,1,fish7_s60,s60,60ISI,slow
0.185688145,2,fish7_s60,s60,60ISI,slow
0.20918675,3,fish7_s60,s60,60ISI,slow
0.120710413,4,fish7_s60,s60,60ISI,slow
0.145438336,5,fish7_s60,s60,60ISI,slow
0.154655872,6,fish7_s60,s60,60ISI,slow
0.157423205,7,fish7_s60,s60,60ISI,slow
0.157235047,8,fish7_s60,s60,60ISI,slow
0.151564618,9,fish7_s60,s60,60ISI,slow
0.183401602,10,fish7_s60,s60,60ISI,slow
0.256064551,1,fish8_s60,s60,60ISI,slow
0.252592158,2,fish8_s60,s60,60ISI,slow
0.194626013,3,fish8_s60,s60,60ISI,slow
0.147282005,4,fish8_s60,s60,60ISI,slow
0.0887888,5,fish8_s60,s60,60ISI,slow
0.14689654,6,fish8_s60,s60,60ISI,slow
0.13755103,7,fish8_s60,s60,60ISI,slow
0.121777438,8,fish8_s60,s60,60ISI,slow
0.152897763,9,fish8_s60,s60,60ISI,slow
0.118327406,10,fish8_s60,s60,60ISI,slow
0.23326338,1,fish9_s60,s60,60ISI,slow
0.187039388,2,fish9_s60,s60,60ISI,slow
0.143681127,3,fish9_s60,s60,60ISI,slow
0.156502545,4,fish9_s60,s60,60ISI,slow
0.182145132,5,fish9_s60,s60,60ISI,slow
0.099853607,6,fish9_s60,s60,60ISI,slow
0.114832291,7,fish9_s60,s60,60ISI,slow
0.145762049,8,fish9_s60,s60,60ISI,slow
0.170449618,9,fish9_s60,s60,60ISI,slow
0.174812911,10,fish9_s60,s60,60ISI,slow
0.211782034,1,fish10_s60,s60,60ISI,slow
0.1650173,2,fish10_s60,s60,60ISI,slow
0.106378331,3,fish10_s60,s60,60ISI,slow
0.116391146,4,fish10_s60,s60,60ISI,slow
0.139273783,5,fish10_s60,s60,60ISI,slow
0.111090239,6,fish10_s60,s60,60ISI,slow
0.128682741,7,fish10_s60,s60,60ISI,slow
0.122830943,8,fish10_s60,s60,60ISI,slow
0.119833326,9,fish10_s60,s60,60ISI,slow
0.086547669,10,fish10_s60,s60,60ISI,slow
0.481552813,1,fish11_s60,s60,60ISI,slow
0.29612221,2,fish11_s60,s60,60ISI,slow
0.138063327,3,fish11_s60,s60,60ISI,slow
0.193754388,4,fish11_s60,s60,60ISI,slow
0.26044141,5,fish11_s60,s60,60ISI,slow
0.246293127,6,fish11_s60,s60,60ISI,slow
0.205391227,7,fish11_s60,s60,60ISI,slow
0.184154427,8,fish11_s60,s60,60ISI,slow
0.211563653,9,fish11_s60,s60,60ISI,slow
0.179026352,10,fish11_s60,s60,60ISI,slow
