resp,stimulus,fishID,cond
0,13,fish44_Loom,Loom
0,14,fish44_Loom,Loom
0,15,fish44_Loom,Loom
0,16,fish44_Loom,Loom
0,17,fish44_Loom,Loom
0,18,fish44_Loom,Loom
1,19,fish44_Loom,Loom
0,20,fish44_Loom,Loom
0,1,fish45_Loom,Loom
0,2,fish45_Loom,Loom
0,3,fish45_Loom,Loom
0,4,fish45_Loom,Loom
0,5,fish45_Loom,Loom
0,6,fish45_Loom,Loom
0,7,fish45_Loom,Loom
0,8,fish45_Loom,Loom
0,9,fish45_Loom,Loom
0,10,fish45_Loom,Loom
0,11,fish45_Loom,Loom
1,12,fish45_Loom,Loom
0,13,fish45_Loom,Loom
0,14,fish45_Loom,Loom
0,15,fish45_Loom,Loom
0,16,fish45_Loom,Loom
0,17,fish45_Loom,Loom
0,18,fish45_Loom,Loom
0,19,fish45_Loom,Loom
1,20,fish45_Loom,Loom
0,1,fish46_Loom,Loom
0,2,fish46_Loom,Loom
0,3,fish46_Loom,Loom
1,4,fish46_Loom,Loom
0,5,fish46_Loom,Loom
1,6,fish46_Loom,Loom
0,7,fish46_Loom,Loom
0,8,fish46_Loom,Loom
0,9,fish46_Loom,Loom
0,10,fish46_Loom,Loom
0,11,fish46_Loom,Loom
0,12,fish46_Loom,Loom
0,13,fish46_Loom,Loom
0,14,fish46_Loom,Loom
0,15,fish46_Loom,Loom
0,16,fish46_Loom,Loom
0,17,fish46_Loom,Loom
0,18,fish46_Loom,Loom
0,19,fish46_Loom,Loom
1,20,fish46_Loom,Loom
0,1,fish47_Loom,Loom
0,2,fish47_Loom,Loom
0,3,fish47_Loom,Loom
1,4,fish47_Loom,Loom
0,5,fish47_Loom,Loom
1,6,fish47_Loom,Loom
1,7,fish47_Loom,Loom
1,8,fish47_Loom,Loom
1,9,fish47_Loom,Loom
1,10,fish47_Loom,Loom
1,11,fish47_Loom,Loom
1,12,fish47_Loom,Loom
1,13,fish47_Loom,Loom
0,14,fish47_Loom,Loom
0,15,fish47_Loom,Loom
1,16,fish47_Loom,Loom
0,17,fish47_Loom,Loom
0,18,fish47_Loom,Loom
1,19,fish47_Loom,Loom
1,20,fish47_Loom,Loom
0,1,fish48_Loom,Loom
1,2,fish48_Loom,Loom
1,3,fish48_Loom,Loom
1,4,fish48_Loom,Loom
1,5,fish48_Loom,Loom
0,6,fish48_Loom,Loom
1,7,fish48_Loom,Loom
1,8,fish48_Loom,Loom
0,9,fish48_Loom,Loom
0,10,fish48_Loom,Loom
1,11,fish48_Loom,Loom
0,12,fish48_Loom,Loom
1,13,fish48_Loom,Loom
1,14,fish48_Loom,Loom
1,15,fish48_Loom,Loom
1,16,fish48_Loom,Loom
1,17,fish48_Loom,Loom
0,18,fish48_Loom,Loom
1,19,fish48_Loom,Loom
1,20,fish48_Loom,Loom
1,1,fish49_Loom,Loom
1,2,fish49_Loom,Loom
0,3,fish49_Loom,Loom
0,4,fish49_Loom,Loom
0,5,fish49_Loom,Loom
0,6,fish49_Loom,Loom
0,7,fish49_Loom,Loom
0,8,fish49_Loom,Loom
1,9,fish49_Loom,Loom
1,10,fish49_Loom,Loom
1,11,fish49_Loom,Loom
1,12,fish49_Loom,Loom
1,13,fish49_Loom,Loom
1,14,fish49_Loom,Loom
1,15,fish49_Loom,Loom
1,16,fish49_Loom,Loom
1,17,fish49_Loom,Loom
1,18,fish49_Loom,Loom
0,19,fish49_Loom,Loom
1,20,fish49_Loom,Loom
1,1,fish50_Loom,Loom
1,2,fish50_Loom,Loom
1,3,fish50_Loom,Loom
1,4,fish50_Loom,Loom
0,5,fish50_Loom,Loom
1,6,fish50_Loom,Loom
1,7,fish50_Loom,Loom
1,8,fish50_Loom,Loom
1,9,fish50_Loom,Loom
0,10,fish50_Loom,Loom
0,11,fish50_Loom,Loom
1,12,fish50_Loom,Loom
1,13,fish50_Loom,Loom
1,14,fish50_Loom,Loom
1,15,fish50_Loom,Loom
1,16,fish50_Loom,Loom
1,17,fish50_Loom,Loom
1,18,fish50_Loom,Loom
1,19,fish50_Loom,Loom
1,20,fish50_Loom,Loom
1,1,fish51_Loom,Loom
1,2,fish51_Loom,Loom
0,3,fish51_Loom,Loom
1,4,fish51_Loom,Loom
1,5,fish51_Loom,Loom
1,6,fish51_Loom,Loom
1,7,fish51_Loom,Loom
0,8,fish51_Loom,Loom
1,9,fish51_Loom,Loom
1,10,fish51_Loom,Loom
1,11,fish51_Loom,Loom
1,12,fish51_Loom,Loom
0,13,fish51_Loom,Loom
0,14,fish51_Loom,Loom
1,15,fish51_Loom,Loom
1,16,fish51_Loom,Loom
1,17,fish51_Loom,Loom
0,18,fish51_Loom,Loom
0,19,fish51_Loom,Loom
0,20,fish51_Loom,Loom
1,1,fish52_Loom,Loom
1,2,fish52_Loom,Loom
0,3,fish52_Loom,Loom
0,4,fish52_Loom,Loom
0,5,fish52_Loom,Loom
0,6,fish52_Loom,Loom
0,7,fish52_Loom,Loom
1,8,fish52_Loom,Loom
1,9,fish52_Loom,Loom
0,10,fish52_Loom,Loom
0,11,fish52_Loom,Loom
1,12,fish52_Loom,Loom
0,13,fish52_Loom,Loom
0,14,fish52_Loom,Loom
0,15,fish52_Loom,Loom
0,16,fish52_Loom,Loom
0,17,fish52_Loom,Loom
0,18,fish52_Loom,Loom
0,19,fish52_Loom,Loom
1,20,fish52_Loom,Loom
1,1,fish53_Loom,Loom
1,2,fish53_Loom,Loom
1,3,fish53_Loom,Loom
1,4,fish53_Loom,Loom
0,5,fish53_Loom,Loom
0,6,fish53_Loom,Loom
0,7,fish53_Loom,Loom
0,8,fish53_Loom,Loom
0,9,fish53_Loom,Loom
0,10,fish53_Loom,Loom
0,11,fish53_Loom,Loom
0,12,fish53_Loom,Loom
0,13,fish53_Loom,Loom
0,14,fish53_Loom,Loom
0,15,fish53_Loom,Loom
0,16,fish53_Loom,Loom
0,17,fish53_Loom,Loom
0,18,fish53_Loom,Loom
0,19,fish53_Loom,Loom
0,20,fish53_Loom,Loom
1,1,fish54_Loom,Loom
1,2,fish54_Loom,Loom
0,3,fish54_Loom,Loom
0,4,fish54_Loom,Loom
0,5,fish54_Loom,Loom
0,6,fish54_Loom,Loom
1,7,fish54_Loom,Loom
0,8,fish54_Loom,Loom
1,9,fish54_Loom,Loom
1,10,fish54_Loom,Loom
1,11,fish54_Loom,Loom
1,12,fish54_Loom,Loom
1,13,fish54_Loom,Loom
1,14,fish54_Loom,Loom
1,15,fish54_Loom,Loom
1,16,fish54_Loom,Loom
1,17,fish54_Loom,Loom
1,18,fish54_Loom,Loom
1,19,fish54_Loom,Loom
1,20,fish54_Loom,Loom
0,1,fish55_Loom,Loom
0,2,fish55_Loom,Loom
0,3,fish55_Loom,Loom
1,4,fish55_Loom,Loom
0,5,fish55_Loom,Loom
1,6,fish55_Loom,Loom
1,7,fish55_Loom,Loom
0,8,fish55_Loom,Loom
0,9,fish55_Loom,Loom
0,10,fish55_Loom,Loom
0,11,fish55_Loom,Loom
0,12,fish55_Loom,Loom
1,13,fish55_Loom,Loom
0,14,fish55_Loom,Loom
0,15,fish55_Loom,Loom
1,16,fish55_Loom,Loom
1,17,fish55_Loom,Loom
0,18,fish55_Loom,Loom
0,19,fish55_Loom,Loom
1,20,fish55_Loom,Loom
0,1,fish56_Loom,Loom
1,2,fish56_Loom,Loom
0,3,fish56_Loom,Loom
0,4,fish56_Loom,Loom
1,5,fish56_Loom,Loom
0,6,fish56_Loom,Loom
0,7,fish56_Loom,Loom
1,8,fish56_Loom,Loom
1,9,fish56_Loom,Loom
0,10,fish56_Loom,Loom
1,11,fish56_Loom,Loom
1,12,fish56_Loom,Loom
0,13,fish56_Loom,Loom
0,14,fish56_Loom,Loom
0,15,fish56_Loom,Loom
0,16,fish56_Loom,Loom
1,17,fish56_Loom,Loom
1,18,fish56_Loom,Loom
0,19,fish56_Loom,Loom
0,20,fish56_Loom,Loom
1,1,fish57_Loom,Loom
1,2,fish57_Loom,Loom
1,3,fish57_Loom,Loom
1,4,fish57_Loom,Loom
1,5,fish57_Loom,Loom
1,6,fish57_Loom,Loom
1,7,fish57_Loom,Loom
1,8,fish57_Loom,Loom
0,9,fish57_Loom,Loom
1,10,fish57_Loom,Loom
0,11,fish57_Loom,Loom
1,12,fish57_Loom,Loom
1,13,fish57_Loom,Loom
0,14,fish57_Loom,Loom
0,15,fish57_Loom,Loom
1,16,fish57_Loom,Loom
0,17,fish57_Loom,Loom
0,18,fish57_Loom,Loom
0,19,fish57_Loom,Loom
1,20,fish57_Loom,Loom
0,1,fish58_Loom,Loom
0,2,fish58_Loom,Loom
0,3,fish58_Loom,Loom
1,4,fish58_Loom,Loom
0,5,fish58_Loom,Loom
0,6,fish58_Loom,Loom
0,7,fish58_Loom,Loom
0,8,fish58_Loom,Loom
0,9,fish58_Loom,Loom
0,10,fish58_Loom,Loom
1,11,fish58_Loom,Loom
0,12,fish58_Loom,Loom
0,13,fish58_Loom,Loom
0,14,fish58_Loom,Loom
0,15,fish58_Loom,Loom
0,16,fish58_Loom,Loom
0,17,fish58_Loom,Loom
0,18,fish58_Loom,Loom
0,19,fish58_Loom,Loom
0,20,fish58_Loom,Loom
1,1,fish59_Loom,Loom
1,2,fish59_Loom,Loom
1,3,fish59_Loom,Loom
1,4,fish59_Loom,Loom
1,5,fish59_Loom,Loom
1,6,fish59_Loom,Loom
1,7,fish59_Loom,Loom
1,8,fish59_Loom,Loom
1,9,fish59_Loom,Loom
1,10,fish59_Loom,Loom
1,11,fish59_Loom,Loom
1,12,fish59_Loom,Loom
1,13,fish59_Loom,Loom
1,14,fish59_Loom,Loom
0,15,fish59_Loom,Loom
1,16,fish59_Loom,Loom
1,17,fish59_Loom,Loom
1,18,fish59_Loom,Loom
1,19,fish59_Loom,Loom
1,20,fish59_Loom,Loom
1,1,fish60_Loom,Loom
1,2,fish60_Loom,Loom
1,3,fish60_Loom,Loom
1,4,fish60_Loom,Loom
1,5,fish60_Loom,Loom
1,6,fish60_Loom,Loom
1,7,fish60_Loom,Loom
1,8,fish60_Loom,Loom
1,9,fish60_Loom,Loom
1,10,fish60_Loom,Loom
1,11,fish60_Loom,Loom
1,12,fish60_Loom,Loom
0,13,fish60_Loom,Loom
0,14,fish60_Loom,Loom
0,15,fish60_Loom,Loom
0,16,fish60_Loom,Loom
0,17,fish60_Loom,Loom
0,18,fish60_Loom,Loom
1,19,fish60_Loom,Loom
0,20,fish60_Loom,Loom
1,1,fish61_Loom,Loom
1,2,fish61_Loom,Loom
1,3,fish61_Loom,Loom
1,4,fish61_Loom,Loom
1,5,fish61_Loom,Loom
1,6,fish61_Loom,Loom
1,7,fish61_Loom,Loom
1,8,fish61_Loom,Loom
1,9,fish61_Loom,Loom
1,10,fish61_Loom,Loom
1,11,fish61_Loom,Loom
0,12,fish61_Loom,Loom
0,13,fish61_Loom,Loom
0,14,fish61_Loom,Loom
0,15,fish61_Loom,Loom
0,16,fish61_Loom,Loom
0,17,fish61_Loom,Loom
0,18,fish61_Loom,Loom
0,19,fish61_Loom,Loom
0,20,fish61_Loom,Loom
1,1,fish62_Loom,Loom
1,2,fish62_Loom,Loom
1,3,fish62_Loom,Loom
0,4,fish62_Loom,Loom
1,5,fish62_Loom,Loom
0,6,fish62_Loom,Loom
0,7,fish62_Loom,Loom
1,8,fish62_Loom,Loom
0,9,fish62_Loom,Loom
1,10,fish62_Loom,Loom
1,11,fish62_Loom,Loom
1,12,fish62_Loom,Loom
0,13,fish62_Loom,Loom
0,14,fish62_Loom,Loom
0,15,fish62_Loom,Loom
1,16,fish62_Loom,Loom
1,17,fish62_Loom,Loom
1,18,fish62_Loom,Loom
1,19,fish62_Loom,Loom
1,20,fish62_Loom,Loom
1,1,fish63_Loom,Loom
1,2,fish63_Loom,Loom
1,3,fish63_Loom,Loom
1,4,fish63_Loom,Loom
1,5,fish63_Loom,Loom
1,6,fish63_Loom,Loom
0,7,fish63_Loom,Loom
0,8,fish63_Loom,Loom
0,9,fish63_Loom,Loom
0,10,fish63_Loom,Loom
0,11,fish63_Loom,Loom
0,12,fish63_Loom,Loom
0,13,fish63_Loom,Loom
0,14,fish63_Loom,Loom
0,15,fish63_Loom,Loom
0,16,fish63_Loom,Loom
1,17,fish63_Loom,Loom
0,18,fish63_Loom,Loom
0,19,fish63_Loom,Loom
0,20,fish63_Loom,Loom
1,1,fish64_Loom,Loom
0,2,fish64_Loom,Loom
0,3,fish64_Loom,Loom
0,4,fish64_Loom,Loom
0,5,fish64_Loom,Loom
0,6,fish64_Loom,Loom
0,7,fish64_Loom,Loom
0,8,fish64_Loom,Loom
0,9,fish64_Loom,Loom
0,10,fish64_Loom,Loom
0,11,fish64_Loom,Loom
0,12,fish64_Loom,Loom
0,13,fish64_Loom,Loom
0,14,fish64_Loom,Loom
0,15,fish64_Loom,Loom
0,16,fish64_Loom,Loom
0,17,fish64_Loom,Loom
0,18,fish64_Loom,Loom
0,19,fish64_Loom,Loom
0,20,fish64_Loom,Loom
1,1,fish65_Loom,Loom
1,2,fish65_Loom,Loom
1,3,fish65_Loom,Loom
1,4,fish65_Loom,Loom
1,5,fish65_Loom,Loom
1,6,fish65_Loom,Loom
1,7,fish65_Loom,Loom
1,8,fish65_Loom,Loom
0,9,fish65_Loom,Loom
0,10,fish65_Loom,Loom
0,11,fish65_Loom,Loom
0,12,fish65_Loom,Loom
0,13,fish65_Loom,Loom
0,14,fish65_Loom,Loom
0,15,fish65_Loom,Loom
0,16,fish65_Loom,Loom
0,17,fish65_Loom,Loom
0,18,fish65_Loom,Loom
0,19,fish65_Loom,Loom
0,20,fish65_Loom,Loom
1,1,fish66_Loom,Loom
1,2,fish66_Loom,Loom
1,3,fish66_Loom,Loom
1,4,fish66_Loom,Loom
1,5,fish66_Loom,Loom
1,6,fish66_Loom,Loom
1,7,fish66_Loom,Loom
1,8,fish66_Loom,Loom
0,9,fish66_Loom,Loom
1,10,fish66_Loom,Loom
1,11,fish66_Loom,Loom
1,12,fish66_Loom,Loom
1,13,fish66_Loom,Loom
1,14,fish66_Loom,Loom
1,15,fish66_Loom,Loom
1,16,fish66_Loom,Loom
1,17,fish66_Loom,Loom
1,18,fish66_Loom,Loom
1,19,fish66_Loom,Loom
1,20,fish66_Loom,Loom
0,1,fish67_Loom,Loom
0,2,fish67_Loom,Loom
0,3,fish67_Loom,Loom
1,4,fish67_Loom,Loom
1,5,fish67_Loom,Loom
1,6,fish67_Loom,Loom
1,7,fish67_Loom,Loom
1,8,fish67_Loom,Loom
0,9,fish67_Loom,Loom
0,10,fish67_Loom,Loom
0,11,fish67_Loom,Loom
0,12,fish67_Loom,Loom
0,13,fish67_Loom,Loom
0,14,fish67_Loom,Loom
0,15,fish67_Loom,Loom
0,16,fish67_Loom,Loom
0,17,fish67_Loom,Loom
0,18,fish67_Loom,Loom
0,19,fish67_Loom,Loom
0,20,fish67_Loom,Loom
1,1,fish68_Loom,Loom
1,2,fish68_Loom,Loom
1,3,fish68_Loom,Loom
1,4,fish68_Loom,Loom
1,5,fish68_Loom,Loom
0,6,fish68_Loom,Loom
0,7,fish68_Loom,Loom
1,8,fish68_Loom,Loom
1,9,fish68_Loom,Loom
1,10,fish68_Loom,Loom
1,11,fish68_Loom,Loom
0,12,fish68_Loom,Loom
1,13,fish68_Loom,Loom
1,14,fish68_Loom,Loom
1,15,fish68_Loom,Loom
1,16,fish68_Loom,Loom
1,17,fish68_Loom,Loom
1,18,fish68_Loom,Loom
1,19,fish68_Loom,Loom
1,20,fish68_Loom,Loom
1,1,fish69_Loom,Loom
0,2,fish69_Loom,Loom
1,3,fish69_Loom,Loom
1,4,fish69_Loom,Loom
1,5,fish69_Loom,Loom
1,6,fish69_Loom,Loom
1,7,fish69_Loom,Loom
1,8,fish69_Loom,Loom
1,9,fish69_Loom,Loom
0,10,fish69_Loom,Loom
0,11,fish69_Loom,Loom
1,12,fish69_Loom,Loom
1,13,fish69_Loom,Loom
1,14,fish69_Loom,Loom
0,15,fish69_Loom,Loom
0,16,fish69_Loom,Loom
1,17,fish69_Loom,Loom
1,18,fish69_Loom,Loom
0,19,fish69_Loom,Loom
0,20,fish69_Loom,Loom
1,1,fish70_Loom,Loom
1,2,fish70_Loom,Loom
1,3,fish70_Loom,Loom
1,4,fish70_Loom,Loom
1,5,fish70_Loom,Loom
1,6,fish70_Loom,Loom
1,7,fish70_Loom,Loom
1,8,fish70_Loom,Loom
1,9,fish70_Loom,Loom
1,10,fish70_Loom,Loom
1,11,fish70_Loom,Loom
1,12,fish70_Loom,Loom
0,13,fish70_Loom,Loom
1,14,fish70_Loom,Loom
1,15,fish70_Loom,Loom
1,16,fish70_Loom,Loom
0,17,fish70_Loom,Loom
1,18,fish70_Loom,Loom
1,19,fish70_Loom,Loom
1,20,fish70_Loom,Loom
1,1,fish71_Loom,Loom
1,2,fish71_Loom,Loom
1,3,fish71_Loom,Loom
1,4,fish71_Loom,Loom
1,5,fish71_Loom,Loom
0,6,fish71_Loom,Loom
1,7,fish71_Loom,Loom
1,8,fish71_Loom,Loom
0,9,fish71_Loom,Loom
1,10,fish71_Loom,Loom
1,11,fish71_Loom,Loom
1,12,fish71_Loom,Loom
1,13,fish71_Loom,Loom
1,14,fish71_Loom,Loom
1,15,fish71_Loom,Loom
1,16,fish71_Loom,Loom
1,17,fish71_Loom,Loom
0,18,fish71_Loom,Loom
1,19,fish71_Loom,Loom
1,20,fish71_Loom,Loom
1,1,fish72_Loom,Loom
1,2,fish72_Loom,Loom
1,3,fish72_Loom,Loom
1,4,fish72_Loom,Loom
1,5,fish72_Loom,Loom
1,6,fish72_Loom,Loom
1,7,fish72_Loom,Loom
1,8,fish72_Loom,Loom
1,9,fish72_Loom,Loom
1,10,fish72_Loom,Loom
1,11,fish72_Loom,Loom
1,12,fish72_Loom,Loom
1,13,fish72_Loom,Loom
1,14,fish72_Loom,Loom
1,15,fish72_Loom,Loom
1,16,fish72_Loom,Loom
1,17,fish72_Loom,Loom
1,18,fish72_Loom,Loom
1,19,fish72_Loom,Loom
1,20,fish72_Loom,Loom
1,1,fish73_Loom,Loom
1,2,fish73_Loom,Loom
1,3,fish73_Loom,Loom
1,4,fish73_Loom,Loom
1,5,fish73_Loom,Loom
1,6,fish73_Loom,Loom
1,7,fish73_Loom,Loom
1,8,fish73_Loom,Loom
1,9,fish73_Loom,Loom
0,10,fish73_Loom,Loom
1,11,fish73_Loom,Loom
1,12,fish73_Loom,Loom
1,13,fish73_Loom,Loom
1,14,fish73_Loom,Loom
1,15,fish73_Loom,Loom
1,16,fish73_Loom,Loom
0,17,fish73_Loom,Loom
1,18,fish73_Loom,Loom
1,19,fish73_Loom,Loom
0,20,fish73_Loom,Loom
1,1,fish74_Loom,Loom
1,2,fish74_Loom,Loom
1,3,fish74_Loom,Loom
1,4,fish74_Loom,Loom
1,5,fish74_Loom,Loom
1,6,fish74_Loom,Loom
0,7,fish74_Loom,Loom
1,8,fish74_Loom,Loom
1,9,fish74_Loom,Loom
1,10,fish74_Loom,Loom
1,11,fish74_Loom,Loom
1,12,fish74_Loom,Loom
1,13,fish74_Loom,Loom
1,14,fish74_Loom,Loom
1,15,fish74_Loom,Loom
1,16,fish74_Loom,Loom
1,17,fish74_Loom,Loom
1,18,fish74_Loom,Loom
1,19,fish74_Loom,Loom
1,20,fish74_Loom,Loom
1,1,fish75_Loom,Loom
1,2,fish75_Loom,Loom
1,3,fish75_Loom,Loom
1,4,fish75_Loom,Loom
1,5,fish75_Loom,Loom
0,6,fish75_Loom,Loom
0,7,fish75_Loom,Loom
1,8,fish75_Loom,Loom
0,9,fish75_Loom,Loom
0,10,fish75_Loom,Loom
0,11,fish75_Loom,Loom
0,12,fish75_Loom,Loom
0,13,fish75_Loom,Loom
0,14,fish75_Loom,Loom
0,15,fish75_Loom,Loom
0,16,fish75_Loom,Loom
0,17,fish75_Loom,Loom
1,18,fish75_Loom,Loom
1,19,fish75_Loom,Loom
1,20,fish75_Loom,Loom
1,1,fish76_Loom,Loom
1,2,fish76_Loom,Loom
1,3,fish76_Loom,Loom
1,4,fish76_Loom,Loom
0,5,fish76_Loom,Loom
1,6,fish76_Loom,Loom
0,7,fish76_Loom,Loom
1,8,fish76_Loom,Loom
1,9,fish76_Loom,Loom
1,10,fish76_Loom,Loom
1,11,fish76_Loom,Loom
0,12,fish76_Loom,Loom
0,13,fish76_Loom,Loom
1,14,fish76_Loom,Loom
1,15,fish76_Loom,Loom
1,16,fish76_Loom,Loom
1,17,fish76_Loom,Loom
1,18,fish76_Loom,Loom
1,19,fish76_Loom,Loom
0,20,fish76_Loom,Loom
0,1,fish77_Loom,Loom
1,2,fish77_Loom,Loom
1,3,fish77_Loom,Loom
1,4,fish77_Loom,Loom
0,5,fish77_Loom,Loom
1,6,fish77_Loom,Loom
1,7,fish77_Loom,Loom
1,8,fish77_Loom,Loom
0,9,fish77_Loom,Loom
0,10,fish77_Loom,Loom
1,11,fish77_Loom,Loom
0,12,fish77_Loom,Loom
0,13,fish77_Loom,Loom
1,14,fish77_Loom,Loom
0,15,fish77_Loom,Loom
1,16,fish77_Loom,Loom
0,17,fish77_Loom,Loom
0,18,fish77_Loom,Loom
0,19,fish77_Loom,Loom
1,20,fish77_Loom,Loom
1,1,fish78_Loom,Loom
1,2,fish78_Loom,Loom
1,3,fish78_Loom,Loom
1,4,fish78_Loom,Loom
0,5,fish78_Loom,Loom
1,6,fish78_Loom,Loom
1,7,fish78_Loom,Loom
1,8,fish78_Loom,Loom
1,9,fish78_Loom,Loom
0,10,fish78_Loom,Loom
1,11,fish78_Loom,Loom
1,12,fish78_Loom,Loom
1,13,fish78_Loom,Loom
0,14,fish78_Loom,Loom
1,15,fish78_Loom,Loom
1,16,fish78_Loom,Loom
0,17,fish78_Loom,Loom
1,18,fish78_Loom,Loom
1,19,fish78_Loom,Loom
0,20,fish78_Loom,Loom
1,1,fish79_Loom,Loom
1,2,fish79_Loom,Loom
1,3,fish79_Loom,Loom
1,4,fish79_Loom,Loom
0,5,fish79_Loom,Loom
1,6,fish79_Loom,Loom
0,7,fish79_Loom,Loom
1,8,fish79_Loom,Loom
1,9,fish79_Loom,Loom
1,10,fish79_Loom,Loom
1,11,fish79_Loom,Loom
0,12,fish79_Loom,Loom
1,13,fish79_Loom,Loom
1,14,fish79_Loom,Loom
1,15,fish79_Loom,Loom
1,16,fish79_Loom,Loom
1,17,fish79_Loom,Loom
1,18,fish79_Loom,Loom
1,19,fish79_Loom,Loom
1,20,fish79_Loom,Loom
1,1,fish80_Loom,Loom
1,2,fish80_Loom,Loom
1,3,fish80_Loom,Loom
1,4,fish80_Loom,Loom
1,5,fish80_Loom,Loom
1,6,fish80_Loom,Loom
1,7,fish80_Loom,Loom
1,8,fish80_Loom,Loom
1,9,fish80_Loom,Loom
1,10,fish80_Loom,Loom
1,11,fish80_Loom,Loom
1,12,fish80_Loom,Loom
0,13,fish80_Loom,Loom
0,14,fish80_Loom,Loom
1,15,fish80_Loom,Loom
1,16,fish80_Loom,Loom
1,17,fish80_Loom,Loom
1,18,fish80_Loom,Loom
1,19,fish80_Loom,Loom
0,20,fish80_Loom,Loom
0,1,fish1_Checker,Checker
0,2,fish1_Checker,Checker
0,3,fish1_Checker,Checker
0,4,fish1_Checker,Checker
0,5,fish1_Checker,Checker
0,6,fish1_Checker,Checker
0,7,fish1_Checker,Checker
0,8,fish1_Checker,Checker
0,9,fish1_Checker,Checker
0,10,fish1_Checker,Checker
0,11,fish1_Checker,Checker
0,12,fish1_Checker,Checker
0,13,fish1_Checker,Checker
0,14,fish1_Checker,Checker
0,15,fish1_Checker,Checker
0,16,fish1_Checker,Checker
0,17,fish1_Checker,Checker
0,18,fish1_Checker,Checker
0,19,fish1_Checker,Checker
0,20,fish1_Checker,Checker
1,1,fish2_Checker,Checker
0,2,fish2_Checker,Checker
1,3,fish2_Checker,Checker
0,4,fish2_Checker,Checker
0,5,fish2_Checker,Checker
0,6,fish2_Checker,Checker
0,7,fish2_Checker,Checker
0,8,fish2_Checker,Checker
0,9,fish2_Checker,Checker
0,10,fish2_Checker,Checker
0,11,fish2_Checker,Checker
0,12,fish2_Checker,Checker
0,13,fish2_Checker,Checker
0,14,fish2_Checker,Checker
0,15,fish2_Checker,Checker
0,16,fish2_Checker,Checker
0,17,fish2_Checker,Checker
0,18,fish2_Checker,Checker
0,19,fish2_Checker,Checker
0,20,fish2_Checker,Checker
1,1,fish3_Checker,Checker
0,2,fish3_Checker,Checker
0,3,fish3_Checker,Checker
0,4,fish3_Checker,Checker
0,5,fish3_Checker,Checker
0,6,fish3_Checker,Checker
0,7,fish3_Checker,Checker
0,8,fish3_Checker,Checker
0,9,fish3_Checker,Checker
0,10,fish3_Checker,Checker
0,11,fish3_Checker,Checker
0,12,fish3_Checker,Checker
0,13,fish3_Checker,Checker
0,14,fish3_Checker,Checker
0,15,fish3_Checker,Checker
0,16,fish3_Checker,Checker
0,17,fish3_Checker,Checker
0,18,fish3_Checker,Checker
0,19,fish3_Checker,Checker
0,20,fish3_Checker,Checker
1,1,fish4_Checker,Checker
1,2,fish4_Checker,Checker
0,3,fish4_Checker,Checker
0,4,fish4_Checker,Checker
0,5,fish4_Checker,Checker
0,6,fish4_Checker,Checker
0,7,fish4_Checker,Checker
0,8,fish4_Checker,Checker
0,9,fish4_Checker,Checker
0,10,fish4_Checker,Checker
0,11,fish4_Checker,Checker
0,12,fish4_Checker,Checker
0,13,fish4_Checker,Checker
0,14,fish4_Checker,Checker
0,15,fish4_Checker,Checker
0,16,fish4_Checker,Checker
0,17,fish4_Checker,Checker
0,18,fish4_Checker,Checker
0,19,fish4_Checker,Checker
0,20,fish4_Checker,Checker
1,1,fish5_Checker,Checker
0,2,fish5_Checker,Checker
0,3,fish5_Checker,Checker
0,4,fish5_Checker,Checker
1,5,fish5_Checker,Checker
0,6,fish5_Checker,Checker
0,7,fish5_Checker,Checker
0,8,fish5_Checker,Checker
0,9,fish5_Checker,Checker
0,10,fish5_Checker,Checker
0,11,fish5_Checker,Checker
0,12,fish5_Checker,Checker
0,13,fish5_Checker,Checker
0,14,fish5_Checker,Checker
0,15,fish5_Checker,Checker
0,16,fish5_Checker,Checker
0,17,fish5_Checker,Checker
0,18,fish5_Checker,Checker
0,19,fish5_Checker,Checker
0,20,fish5_Checker,Checker
1,1,fish6_Checker,Checker
1,2,fish6_Checker,Checker
1,3,fish6_Checker,Checker
0,4,fish6_Checker,Checker
0,5,fish6_Checker,Checker
0,6,fish6_Checker,Checker
0,7,fish6_Checker,Checker
0,8,fish6_Checker,Checker
0,9,fish6_Checker,Checker
0,10,fish6_Checker,Checker
0,11,fish6_Checker,Checker
0,12,fish6_Checker,Checker
0,13,fish6_Checker,Checker
0,14,fish6_Checker,Checker
0,15,fish6_Checker,Checker
0,16,fish6_Checker,Checker
0,17,fish6_Checker,Checker
0,18,fish6_Checker,Checker
0,19,fish6_Checker,Checker
0,20,fish6_Checker,Checker
0,1,fish7_Checker,Checker
0,2,fish7_Checker,Checker
0,3,fish7_Checker,Checker
0,4,fish7_Checker,Checker
0,5,fish7_Checker,Checker
0,6,fish7_Checker,Checker
0,7,fish7_Checker,Checker
0,8,fish7_Checker,Checker
0,9,fish7_Checker,Checker
0,10,fish7_Checker,Checker
0,11,fish7_Checker,Checker
0,12,fish7_Checker,Checker
0,13,fish7_Checker,Checker
0,14,fish7_Checker,Checker
0,15,fish7_Checker,Checker
0,16,fish7_Checker,Checker
0,17,fish7_Checker,Checker
0,18,fish7_Checker,Checker
0,19,fish7_Checker,Checker
0,20,fish7_Checker,Checker
1,1,fish8_Checker,Checker
0,2,fish8_Checker,Checker
0,3,fish8_Checker,Checker
0,4,fish8_Checker,Checker
0,5,fish8_Checker,Checker
0,6,fish8_Checker,Checker
